timestamp,value,quality_flag
2019-04-14T07:00:00+00:00,-2.58981,0
2019-04-14T07:05:00+00:00,-2.59598,0
2019-04-14T07:10:00+00:00,-2.95363,0
2019-04-14T07:15:00+00:00,-2.58983,0
2019-04-14T07:20:00+00:00,-2.5897900000000003,0
2019-04-14T07:25:00+00:00,-2.65143,0
2019-04-14T07:30:00+00:00,-2.58363,0
2019-04-14T07:35:00+00:00,-2.9351,0
2019-04-14T07:40:00+00:00,-2.5897799999999997,0
2019-04-14T07:45:00+00:00,-2.58975,0
2019-04-14T07:50:00+00:00,-2.58976,0
2019-04-14T07:55:00+00:00,-2.5836,0
2019-04-14T08:00:00+00:00,-2.63912,0
2019-04-14T08:05:00+00:00,-2.87963,0
2019-04-14T08:10:00+00:00,-2.58983,0
2019-04-14T08:15:00+00:00,-2.5897799999999997,0
2019-04-14T08:20:00+00:00,-2.21981,0
2019-04-14T08:25:00+00:00,-2.0163599999999997,0
2019-04-14T08:30:00+00:00,-2.5897900000000003,0
2019-04-14T08:35:00+00:00,-2.58986,0
2019-04-14T08:40:00+00:00,-2.5899,0
2019-04-14T08:45:00+00:00,-2.46659,0
2019-04-14T08:50:00+00:00,-2.54677,0
2019-04-14T08:55:00+00:00,-2.33095,0
2019-04-14T09:00:00+00:00,-2.07193,0
2019-04-14T09:05:00+00:00,-2.3679200000000002,0
2019-04-14T09:10:00+00:00,-2.2137599999999997,0
2019-04-14T09:15:00+00:00,-2.5899799999999997,0
2019-04-14T09:20:00+00:00,-2.368,0
2019-04-14T09:25:00+00:00,-2.59004,0
2019-04-14T09:30:00+00:00,-2.5838900000000002,0
2019-04-14T09:35:00+00:00,-2.59002,0
2019-04-14T09:40:00+00:00,-2.59003,0
2019-04-14T09:45:00+00:00,-2.46049,0
2019-04-14T09:50:00+00:00,-2.21995,0
2019-04-14T09:55:00+00:00,-2.2384,0
2019-04-14T10:00:00+00:00,-2.15828,0
2019-04-14T10:05:00+00:00,-2.59001,0
2019-04-14T10:10:00+00:00,-2.22008,0
2019-04-14T10:15:00+00:00,-2.22011,0
2019-04-14T10:20:00+00:00,-2.34346,0
2019-04-14T10:25:00+00:00,-2.22012,0
2019-04-14T10:30:00+00:00,-2.2200900000000003,0
2019-04-14T10:35:00+00:00,-2.26943,0
2019-04-14T10:40:00+00:00,-2.22627,0
2019-04-14T10:45:00+00:00,-1.94259,0
2019-04-14T10:50:00+00:00,-2.21394,0
2019-04-14T10:55:00+00:00,-2.20161,0
2019-04-14T11:00:00+00:00,-2.18928,0
2019-04-14T11:05:00+00:00,-2.25712,0
2019-04-14T11:10:00+00:00,-2.3496200000000003,0
2019-04-14T11:15:00+00:00,-2.01661,0
2019-04-14T11:20:00+00:00,-2.20778,0
2019-04-14T11:25:00+00:00,-1.99194,0
2019-04-14T11:30:00+00:00,-1.8501,0
2019-04-14T11:35:00+00:00,-1.86243,0
2019-04-14T11:40:00+00:00,-2.1461099999999997,0
2019-04-14T11:45:00+00:00,-1.88093,0
2019-04-14T11:50:00+00:00,-1.8501,0
2019-04-14T11:55:00+00:00,-2.21395,0
2019-04-14T12:00:00+00:00,-2.07211,0
2019-04-14T12:05:00+00:00,-1.8562599999999998,0
2019-04-14T12:10:00+00:00,-2.33112,0
2019-04-14T12:15:00+00:00,-2.56547,0
2019-04-14T12:20:00+00:00,-2.5593,0
2019-04-14T12:25:00+00:00,-2.18928,0
2019-04-14T12:30:00+00:00,-2.1461099999999997,0
2019-04-14T12:35:00+00:00,-1.8501,0
2019-04-14T12:40:00+00:00,-1.8501,0
2019-04-14T12:45:00+00:00,-1.11006,0
2019-04-14T12:50:00+00:00,0.370021,0
2019-04-14T12:55:00+00:00,2.81833,0
2019-04-14T13:00:00+00:00,6.01286,0
2019-04-14T13:05:00+00:00,14.8625,0
2019-04-14T13:10:00+00:00,25.0627,0
2019-04-14T13:15:00+00:00,36.0769,0
2019-04-14T13:20:00+00:00,49.3668,0
2019-04-14T13:25:00+00:00,64.1798,0
2019-04-14T13:30:00+00:00,80.7814,0
2019-04-14T13:35:00+00:00,98.1722,0
2019-04-14T13:40:00+00:00,116.131,0
2019-04-14T13:45:00+00:00,134.749,0
2019-04-14T13:50:00+00:00,152.97799999999998,0
2019-04-14T13:55:00+00:00,161.322,0
2019-04-14T14:00:00+00:00,185.75,0
2019-04-14T14:05:00+00:00,212.2,0
2019-04-14T14:10:00+00:00,232.768,0
2019-04-14T14:15:00+00:00,253.32299999999998,0
2019-04-14T14:20:00+00:00,271.79200000000003,0
2019-04-14T14:25:00+00:00,292.827,0
2019-04-14T14:30:00+00:00,314.072,0
2019-04-14T14:35:00+00:00,331.245,0
2019-04-14T14:40:00+00:00,354.673,0
2019-04-14T14:45:00+00:00,374.912,0
2019-04-14T14:50:00+00:00,395.663,0
2019-04-14T14:55:00+00:00,416.967,0
2019-04-14T15:00:00+00:00,437.421,0
2019-04-14T15:05:00+00:00,458.991,0
2019-04-14T15:10:00+00:00,482.281,0
2019-04-14T15:15:00+00:00,479.139,0
2019-04-14T15:20:00+00:00,508.588,0
2019-04-14T15:25:00+00:00,535.8969999999999,0
2019-04-14T15:30:00+00:00,553.289,0
2019-04-14T15:35:00+00:00,571.726,0
2019-04-14T15:40:00+00:00,590.8,0
2019-04-14T15:45:00+00:00,597.552,0
2019-04-14T15:50:00+00:00,625.388,0
2019-04-14T15:55:00+00:00,642.813,0
2019-04-14T16:00:00+00:00,659.5160000000001,0
2019-04-14T16:05:00+00:00,676.591,0
2019-04-14T16:10:00+00:00,693.842,0
2019-04-14T16:15:00+00:00,710.203,0
2019-04-14T16:20:00+00:00,725.822,0
2019-04-14T16:25:00+00:00,742.3810000000001,0
2019-04-14T16:30:00+00:00,758.559,0
2019-04-14T16:35:00+00:00,774.2180000000001,0
2019-04-14T16:40:00+00:00,789.38,0
2019-04-14T16:45:00+00:00,804.44,0
2019-04-14T16:50:00+00:00,819.814,0
2019-04-14T16:55:00+00:00,834.556,0
2019-04-14T17:00:00+00:00,848.2639999999999,0
2019-04-14T17:05:00+00:00,861.556,0
2019-04-14T17:10:00+00:00,874.9169999999999,0
2019-04-14T17:15:00+00:00,887.265,0
2019-04-14T17:20:00+00:00,899.135,0
2019-04-14T17:25:00+00:00,914.666,0
2019-04-14T17:30:00+00:00,928.618,0
2019-04-14T17:35:00+00:00,951.102,0
2019-04-14T17:40:00+00:00,890.1210000000001,0
2019-04-14T17:45:00+00:00,728.257,0
2019-04-14T17:50:00+00:00,661.2189999999999,0
2019-04-14T17:55:00+00:00,991.305,0
2019-04-14T18:00:00+00:00,974.33,0
2019-04-14T18:05:00+00:00,999.362,0
2019-04-14T18:10:00+00:00,944.8510000000001,0
2019-04-14T18:15:00+00:00,715.2760000000001,0
2019-04-14T18:20:00+00:00,945.5980000000001,0
2019-04-14T18:25:00+00:00,967.4939999999999,0
2019-04-14T18:30:00+00:00,1038.75,0
2019-04-14T18:35:00+00:00,1035.99,0
2019-04-14T18:40:00+00:00,1038.4,0
2019-04-14T18:45:00+00:00,1039.57,0
2019-04-14T18:50:00+00:00,929.263,0
2019-04-14T18:55:00+00:00,947.2260000000001,0
2019-04-14T19:00:00+00:00,952.812,0
2019-04-14T19:05:00+00:00,1056.66,0
2019-04-14T19:10:00+00:00,1084.52,0
2019-04-14T19:15:00+00:00,1080.25,0
2019-04-14T19:20:00+00:00,1067.63,0
2019-04-14T19:25:00+00:00,1063.64,0
2019-04-14T19:30:00+00:00,1046.98,0
2019-04-14T19:35:00+00:00,1049.83,0
2019-04-14T19:40:00+00:00,983.454,0
2019-04-14T19:45:00+00:00,953.0,0
2019-04-14T19:50:00+00:00,973.1189999999999,0
2019-04-14T19:55:00+00:00,1031.86,0
2019-04-14T20:00:00+00:00,893.164,0
2019-04-14T20:05:00+00:00,966.245,0
2019-04-14T20:10:00+00:00,1019.2,0
2019-04-14T20:15:00+00:00,976.79,0
2019-04-14T20:20:00+00:00,901.305,0
2019-04-14T20:25:00+00:00,945.3939999999999,0
2019-04-14T20:30:00+00:00,989.505,0
2019-04-14T20:35:00+00:00,1043.08,0
2019-04-14T20:40:00+00:00,843.58,0
2019-04-14T20:45:00+00:00,943.299,0
2019-04-14T20:50:00+00:00,893.836,0
2019-04-14T20:55:00+00:00,866.0110000000001,0
2019-04-14T21:00:00+00:00,811.8969999999999,0
2019-04-14T21:05:00+00:00,840.812,0
2019-04-14T21:10:00+00:00,757.7389999999999,0
2019-04-14T21:15:00+00:00,899.6519999999999,0
2019-04-14T21:20:00+00:00,909.35,0
2019-04-14T21:25:00+00:00,954.7180000000001,0
2019-04-14T21:30:00+00:00,894.877,0
2019-04-14T21:35:00+00:00,891.1339999999999,0
2019-04-14T21:40:00+00:00,871.166,0
2019-04-14T21:45:00+00:00,872.8610000000001,0
2019-04-14T21:50:00+00:00,844.846,0
2019-04-14T21:55:00+00:00,837.497,0
2019-04-14T22:00:00+00:00,766.3919999999999,0
2019-04-14T22:05:00+00:00,810.61,0
2019-04-14T22:10:00+00:00,776.055,0
2019-04-14T22:15:00+00:00,745.7360000000001,0
2019-04-14T22:20:00+00:00,722.574,0
